gene_symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ATG2A,253.32327,-0.415590345922954,0.14391272177903744,-3.421103569679009,0.0006236757647543237,0.01978649392693138
ATG2B,23.780745,-0.14426950408889636,0.4549639252724018,0.27647861039637756,0.7821804860576738,0.9267570934363097
ATG3,86.40243,0.3420091418251719,0.1470366246213087,2.8771975135822583,0.004012243731792497,0.06544107879785693
ATG4A,13.740583,-0.14426950408889636,0.4549639310504525,1.0370504367760287,0.29971235203038316,0.6559600552497932
ATG4B,48.671844,-0.03725615866431591,0.14878046694821345,-0.40853175971528916,0.6828833186271726,0.8868487663208792
ATG4C,12.476313,0.054457719979332055,0.2678112420595556,0.8635529625736001,0.38783351311580383,0.724721545308055
ATG4D,27.424473,-0.037281202046615974,0.22470663804811594,-0.5077236176902917,0.611647182989606,0.8560346688575554
ATG5,79.840744,0.05316073418913752,0.1337902707289053,0.5861608899781757,0.557767401053982,0.8290303955596191
ATG7,28.278076,-0.12596648280531367,0.25517699477447814,-1.4157001174063109,0.1568633240000283,0.5009331548358515
ATIC,66.39947,0.7036372757840792,0.35839645346846605,2.972255730589387,0.0029562033947058033,0.05542120850163632
ATL1,1928.1277,-0.21989978338379287,0.15541682355102823,-2.016461032854003,0.0437517889849156,0.26634932176896686
ATL2,47.650776,-0.012320465060476926,0.14925552651704188,-0.13626689098028874,0.8916102968703224,0.9674761990857743
ATL3,51.41341,0.026466208637573166,0.1883638345457216,0.299366228461872,0.7646606270346926,0.9220229994117047
ATM,770.7221,-0.05666141652082262,0.18833506103686767,-0.6200298590722968,0.5352381288645636,0.8201820718104289
ATMIN,61.405224,0.044092351978071986,0.1465722119964342,0.481135388673151,0.6304202779476884,0.8648547514418506
ATN1,21.415998,-0.09845724225026309,0.25921322045737505,-1.3117471193282824,0.18960547258779237,0.5435171969264204
ATOSA,121.98602,-0.08529141108792997,0.22813912264162595,-1.0170288301849404,0.3091397146548267,0.6644159901460723
ATOX1,91.91184,0.19626150915742185,0.29252579715641513,1.8254382180364461,0.0679349264240543,0.3320483064202485
ATP10A,56.395374,0.04890104792124057,0.2223340892312551,0.6253263400074115,0.5317568958366627,0.8167471967640314
ATP10D,12.541166,-0.0209824569671137,0.2476791166354191,-0.3923202825777534,0.6948215791222465,0.8934033550409116
ATP11A,40.421474,-0.04643648230847006,0.21316432958955647,-0.5840754653432897,0.559169540693111,0.8295862903411054
ATP11B,123.85905,-0.306782670733918,0.2121670752601744,-2.2591089907627504,0.02387660602141298,0.19385675779146821
ATP11C,29.180334,-0.08241368121063548,0.21628260612177547,-0.9341626201331119,0.35022001429419836,0.6981943486425483
ATP13A1,16.460455,0.03612841465255937,0.23944490564059545,0.5056454944616587,0.6131055379870212,0.8574111858598851
ATP13A2,21.006163,0.10977464543268424,0.2713549014514169,1.3398362518063287,0.18029858696303613,0.5305142649353762
ATP13A3,104.81938,-0.14501641249717917,0.17649815974378288,-1.3913717878237186,0.164112715091414,0.5114575960590758
ATP1A1,244.14607,-0.02569071728485331,0.11607182938279788,-0.3040151421391658,0.7611163550726531,0.9203791453598144
ATP1A3,94.99891,0.5303956789798688,0.40937150278880435,2.5951030717634023,0.009456255635048897,0.11122261816810469
ATP1B1,30.874239,0.07701539027749763,0.23063083496991435,0.9206699635281526,0.3572227625446307,0.7022973865557202
ATP1B3,152.90854,-0.056199142137691754,0.19261667576707986,-0.6342480238683565,0.5259189709770726,0.8129401087325339
ATP23,11.5601425,-0.07279212665507133,0.2505007336967944,-0.9840302620145657,0.3251006337793899,0.6789077252876443
ATP2A2,66.61624,-0.09333232177877308,0.22821549597414056,-1.0776767636646114,0.2811780316248341,0.6396892429138661
ATP2A3,74.95043,-0.03171287433803979,0.17576694269371487,-0.35279860166956606,0.7242394321612193,0.9045169864461892
ATP2B1,185.92781,-0.07828279190198345,0.14896034558379959,-0.8198951131655721,0.41227590286558746,0.7413428414091467
ATP2B4,94.638374,-0.2880660965498671,0.21221461198566904,-2.1890252704143487,0.028595003347328996,0.214689469575978
ATP2C1,31.651989,0.14341143399425127,0.1840343484624763,1.3617299094316822,0.17328313850953292,0.5219057422084514
ATP5F1A,350.6335,0.22566698122148118,0.14390140245917443,2.1291200480091126,0.03324432949234021,0.23055885458148515
ATP5F1B,308.91672,0.35787422182593026,0.2512039070828269,2.390765456644572,0.01681328980351194,0.15770906441020432
ATP5F1C,276.23087,0.23444975762337955,0.19439321083490194,1.9609027857204924,0.04989036431173463,0.28468518294405204
ATP5F1D,723.2865,0.03016567789075749,0.049580471581114734,0.6415088417552406,0.5211921381952676,0.8099809063267098
ATP5F1E,2250.384,0.18588604982189993,0.09168292839715787,2.3669985043370643,0.017933005283235506,0.16451055414242371
ATP5IF1,471.1464,0.1633020063838294,0.1685083621529283,1.5279507544758826,0.12652476527621376,0.45236436792528284
ATP5MC1,159.83142,0.2502025837404707,0.2878519788978155,2.0054065104988124,0.04491960626737733,0.2714465548680315
ATP5MC2,812.48816,0.17165182534860787,0.14454230268172086,1.684277723529151,0.09212800846513718,0.3897089658895193
ATP5MC3,425.35724,0.29231527903591215,0.25078768631354353,2.1505799916187467,0.03150936599171534,0.22474856158396053
ATP5ME,474.1747,0.15482800134561095,0.1839427557480539,1.4605083208072172,0.1441504223929483,0.48310122235781644
ATP5MF,376.28928,0.44855315954465197,0.19363866030340554,3.0244449915009453,0.0024908976456267827,0.05023310252014011
ATP5MG,1571.7631,0.09756844344593146,0.05378301582268776,1.9328149827013037,0.05325899396560767,0.294012249976718
ATP5MJ,495.65015,0.26599259020472565,0.1031371091913419,2.9818036983531786,0.0028655567281149798,0.05464068529719669
ATP5MK,524.3842,0.19784776538530696,0.11736184356626216,2.1119697323580016,0.03468904549386575,0.2348563483468881
ATP5PB,229.44112,0.47522523646973924,0.1030993417082096,4.9684792407902645,6.748002267504684e-07,0.0001229283113505054
ATP5PD,345.6351,0.18612352552324513,0.21513034252977573,1.6625749428496506,0.09639755031670098,0.3994858242171579
ATP5PF,351.42648,0.2071988399724825,0.17384115644668688,1.844385543151464,0.06512697267958142,0.32543860763296256
ATP5PO,385.75906,0.09049626068930852,0.16297489353974645,0.9306952466313076,0.3520112292134946,0.6994517569592562
ATP6AP1,56.793865,0.04465609472796207,0.21590993890923255,0.5555070637487981,0.5785478799046919,0.8392764931998641
ATP6AP2,219.86856,-0.025335577759972923,0.18039737496365663,-0.2845950257771934,0.7759544225863557,0.9249064540587809
ATP6V0A1,18.88821,0.008069679245294737,0.23194713595319066,0.11465998942206064,0.9087146285170717,0.9727944975482469
ATP6V0A2,92.4742,0.04611859607919196,0.19919743222356523,0.5351253364557311,0.5925631910476941,0.8445709582306951
ATP6V0B,150.19893,0.049717685254738575,0.18527231047544795,0.5584713983742148,0.576522529974476,0.8378901462170946
ATP6V0C,121.96583,-0.004039365785841192,0.21759394283615305,-0.058797437673866776,0.9531134493717203,0.9854047247056256
ATP6V0D1,74.58684,0.0858110440923969,0.18754708372110807,0.9065278784664981,0.3646565158248104,0.7088764624832761
ATP6V0E1,307.8808,0.15899656712928578,0.1896669942285479,1.495088661217208,0.13489130469428992,0.4663961271114453
ATP6V0E2,160.2135,0.18366158113037748,0.23074389111173915,1.6596970288899273,0.09697541738921919,0.40044690212389483
ATP6V1A,24.510908,-0.04073266496447497,0.20302074227065206,-0.4796130057118996,0.6315025967008558,0.8648876047998297
ATP6V1B2,32.638573,-0.14426950408889636,0.4549639346453902,-0.2424304478171644,0.808446643962941,0.9379207413433404
ATP6V1C1,19.040865,0.021381259072673242,0.24686469249942627,0.3358503151921549,0.7369837456018966,0.9103813932494463
ATP6V1D,236.54785,-0.32938225089792006,0.23467946120815658,-2.293544338105123,0.021816685774102382,0.18472289028910446
ATP6V1E1,67.15636,-0.14426950408889636,0.4549639920454979,3.3093095566442763,0.0009352636860928947,0.025933299321932574
ATP6V1E2,23.699245,0.036754446666527704,0.23781104885516446,0.5115138803276278,0.6089912715601868,0.8550545429264997
ATP6V1F,176.91434,0.1771361483847762,0.1799977656601197,1.6236831175613833,0.10444345594141928,0.41277577004421157
ATP6V1G1,625.7325,0.013056464475199451,0.14213433822634572,0.13887869720603802,0.8895460049865676,0.9668393575827234
ATP6V1H,75.863754,0.041713233634742504,0.19944969882107647,0.48599030026564455,0.6269740431412159,0.8637876368995573
ATP7A,123.60444,-0.15882472194485997,0.2113728601964841,-1.489267069907758,0.13641705551973698,0.46892864058997613
ATP7B,40.05237,-0.1216097472462298,0.21082701912965152,-1.2363154592276078,0.21634132694787211,0.5771799969164744
ATP8A1,77.04472,-0.052900169236877924,0.20786455700413076,-0.636382155734026,0.5245273686365206,0.8117536879880479
ATP8A2,79.40629,0.1635984069077176,0.35596448660139024,1.9809385937759727,0.047598160343297065,0.279674989343833
ATP8B2,78.580185,0.06775402849923856,0.22927116809100181,0.840204033957827,0.400793997009942,0.7339527931697356
ATP8B4,11.199984,0.03915805017718609,0.2637287090829437,0.653126735193119,0.5136745778160219,0.8060442792201784
ATP9B,1069.9506,-0.06138205584016457,0.1475824905027786,-0.6611941717136326,0.5084877984825308,0.8028831528929309
ATPAF1,37.411373,-0.14426950408889636,0.45496392386909196,-0.4852357204682362,0.6275091463628365,0.8638420385159464
ATPAF2,21.071466,-0.21497907770230323,0.31517156368056737,-1.9351513771788673,0.052971722397417605,0.29320411875932323
ATR,147.99509,-0.011556324497535913,0.10109198355608044,-0.14801339871544747,0.8823321940694726,0.9645244698988854
ATRAID,146.05067,0.07042161910326407,0.11993637123169637,0.7994754618460798,0.42401476947100714,0.7492439618127527
ATRIP,13.133821,1.3132114098070147,0.5026959315825967,3.332085288217824,0.0008619783516410841,0.024670780439816048
ATRN,8.234954,-0.06248315897288029,0.2591757834183314,-1.1162805204853792,0.26430207709818576,0.6280766354058489
ATRX,401.6079,-0.04316892174018235,0.1491655494334427,-0.48786874310011724,0.6256428155602544,0.8637595296999526
ATXN1,153.95473,-0.07129456299242304,0.1807080370806326,-0.7658426297124876,0.4437699454457903,0.7631158031541657
ATXN10,75.53021,0.1322987270991934,0.15194795779228706,1.3197752225842405,0.18691007647459434,0.5400183337042783
ATXN1L,25.1983,-0.030622468662965287,0.22809131092420293,-0.42628665489983836,0.6698989809011084,0.8806015012070713
ATXN2,233.94832,-0.12369329878685881,0.2040251151324128,-1.247718019392242,0.21213433999835862,0.5719448937409464
ATXN2L,123.71955,-0.33869929840205426,0.15251201793082994,-2.8258094520900263,0.004716130956118892,0.07268192248472977
ATXN3,74.2165,-0.08650455395589947,0.1699569381235925,-0.9006631639406112,0.3677674397313123,0.7105436275239577
ATXN7,320.38242,-0.12507728154325412,0.1556344019838444,-1.2497390175386873,0.21139489930074962,0.5715186599437777
ATXN7L1,35.713955,-0.015153589273237029,0.21761053514421802,-0.19931235143543302,0.8420184179572268,0.950037486771545
ATXN7L3,35.223785,0.018206224825992566,0.17318340740627816,0.19866211472153775,0.8425270613374696,0.950037486771545
ATXN7L3B,218.26318,-0.09526250171203317,0.12100970397984255,-1.0693456764982112,0.28491393582683355,0.6422107214609463
AUH,30.096539,0.0038408547695537782,0.2085175785811641,0.04805979087105744,0.9616685913899043,0.9873008169081687
AUP1,87.23717,-0.015700908013649012,0.16842320328067642,-0.1774115430108854,0.8591851411242941,0.9577792187714261
AURKAIP1,197.69722,0.3940798494439956,0.1568007907014281,3.116603429502782,0.0018294749214881215,0.040678453061977336
AUTS2,56.89027,-0.0638646060308869,0.2489658439032515,-1.1996500607371121,0.23027527562996808,0.5918542892528172
AVEN,26.470442,0.04512819305667926,0.20559184182735296,0.5213959355348583,0.6020909822841671,0.851047640923409
AVIL,38.25776,-0.11859368604892467,0.19784686272761737,-1.1931055546098082,0.23282803639439953,0.5944549557115939
AVL9,110.46407,-0.34588787619479894,0.10024691994112125,-3.8547965741383785,0.00011582589805089546,0.00614940966896744
AXIN1,39.29598,-0.3719970647003739,0.16873117821594416,-2.9526355905485295,0.003150736643157884,0.056431265935801965
AZI2,45.65978,0.030145627137213492,0.1962356851163243,0.3469739504943586,0.7286108889607114,0.9062783780211764
AZIN1,77.4837,-0.04928054383370347,0.20735667251224368,-0.5872820049379804,0.55701432475187,0.8289339187311695
AZIN2,116.45825,-0.4015079401892485,0.180189294235151,-2.8995306882890857,0.0037372175907280083,0.063132282871941
B2M,14584.392,0.05776513240182199,0.2129420498488804,0.4826723054954685,0.6293284304001879,0.8648285578742628
B2M-1,8369.612,-0.04965523739810419,0.24618217298774228,-0.8985566449260528,0.3688888605293479,0.7116532225933249
B3GALNT2-1,35.439564,-0.16102209904268455,0.2180377631663921,-1.5165229091055665,0.1293871820171027,0.45733798100202805
B3GALT1,56.917175,-0.10821511762015333,0.24357009173174082,-1.2696460841286288,0.204210726034041,0.5618764714728267
B3GALT6,24.182423,0.04000976380278046,0.2442934485732621,0.5997702219440623,0.5486593814583174,0.8256470749754521
B3GAT1,6.94096,-0.13902044461690513,0.3230323811920243,-2.4132736890035833,0.015809942776921163,0.15219080900706902
B3GAT2,23.34927,-0.24910646418671,0.3751372478951554,-2.1491219422088346,0.03162473481772674,0.22501301307480562
B3GAT3,62.88156,0.4290491366600157,0.1747321182749564,3.0672702624387034,0.0021602344455687785,0.04540923898305714
B3GLCT,10.781238,-0.02641385551574561,0.24558746673393408,-0.4235107167898401,0.6719226812375703,0.8808298590272307
B3GNT2,57.95156,0.26864872260473316,0.3097106575645874,2.0686056905408123,0.03858310350820428,0.24984180155966004
B3GNT6,18.01424,0.0224367640602452,0.24845660967439234,0.36977398088502733,0.7115509035221699,0.8986428096610019
B4GALT1,111.71733,-0.24200162089956861,0.1734844462303663,-2.058763924357644,0.03951685914307904,0.25269563581050075
B4GALT3,34.43288,0.010297552114176805,0.187115833494177,0.1158267073892939,0.9077898835331251,0.9727944975482469
B4GALT4,58.131527,-0.3432544285920548,0.17904126656932112,-2.6062739709158165,0.009153321438644649,0.11024243390108358
B4GALT5,25.65704,-0.027386080341379467,0.24003012762565712,-0.45119665634144573,0.6518478193095779,0.8740018564277113
B4GALT7,10.609279,0.15089888431446075,0.3686373704898682,1.9829045464463906,0.047378092739262335,0.2788554485547307
B9D2,26.247013,0.030411218644858663,0.2546713604254302,0.5006389723340843,0.6166252293393528,0.8588679074428196
BABAM1,67.56121,-0.00277592216628139,0.17578387204561113,-0.03295353127692546,0.9737116441648908,0.9910643281720141
BABAM2,44.042446,0.12406096419138359,0.1663236538928258,1.2288473970369538,0.21912902704738635,0.5784233924154941
BACE2,32.97188,-0.022363691776653136,0.21248897725173738,-0.2839844475018512,0.7764222992894911,0.9249513962686255
BACH1,55.99578,-0.0830691098018251,0.23792325171689618,-1.0529434325314873,0.29236691864038267,0.6463695075089098
BACH2,68.2268,-0.07634311101138908,0.22601338830818363,-0.9302098276389417,0.3522624545028925,0.6995879248944342
BAD,48.226536,-0.025027195218506115,0.20336931383775647,-0.3064581130005835,0.7592558675035973,0.9200904340564148
BAG1,131.29007,0.17868661374591827,0.17194459875308474,1.648606951419993,0.09922818369053424,0.4050804418029472
BAG2,25.26348,0.04542811729581934,0.2455756511351371,0.6706501894917205,0.5024434014097203,0.7989596122731348
BAG3,28.86386,-0.08498381503434473,0.2362912978839827,-1.0616663758378997,0.28838716902336714,0.6438480300683946
BAG4,29.342915,0.09822093952656626,0.1905158230885563,1.0076947401287433,0.3136010308847099,0.6687156408578466
BAG5,85.727135,-0.016265211548971308,0.18794221667216704,-0.18921099988774145,0.8499274467214903,0.9530544192439471
BAHD1,10.238975,0.04609542319694194,0.265088663571883,0.7298210659186597,0.4654995660645542,0.7771884909229864
BAK1,38.940857,0.006085037275799137,0.21211855067990912,0.07991066523936118,0.936308307324396,0.9821973143746419
BANF1,129.0817,0.4044808062073356,0.19837217608824226,2.784766831935726,0.005356622719250157,0.07785058102865522
BANP,42.591778,0.013151741583364405,0.2082640529884632,0.1608516461685327,0.8722102470417863,0.9609792182477758
BAP1,27.521608,-0.14426950408889636,0.4549639171054587,-0.7528093940333707,0.45156446090380653,0.7673056466631304
BARD1,24.931482,0.3010459576153569,0.4456555751179483,2.324975827756718,0.020073252766368156,0.17607818956463148
BATF,51.450115,1.2656044916145064,0.36501370958655416,4.110753447350275,3.943701326658873e-05,0.0027177586758418697
BAX,208.5244,0.11514418597127633,0.20983808764379364,1.1796739645979328,0.2381299126894555,0.5997047123539385
BAZ1A,192.28163,0.06442643097979155,0.09611282573434805,0.8213632248472394,0.4114394043170815,0.7412462675421658
BAZ1B,111.24473,0.03465731641587955,0.12962539827978262,0.389458374801845,0.6969370968721522,0.8940312812869944
BAZ2A,168.46982,-0.2672701360774119,0.17108973176147635,-2.229713995306572,0.025766436167361257,0.20266480329369707
BAZ2B,424.3664,0.058458826062494966,0.17847928318188014,0.627316430236075,0.5304518354838328,0.8161012362012405
BBC3,43.068016,0.0686309463094582,0.24809851435037952,0.9015093661336654,0.3673175561940619,0.710445477476532
BBIP1,93.242455,-0.41256382833222127,0.20139119490503032,-2.8006942855261725,0.005099280171295107,0.07516021170325338
BBLN,321.64825,0.06492021090207922,0.12165960307759086,0.7316027690394017,0.46441105763179913,0.7765806629787082
BBS2,48.41312,-0.35144793021381576,0.20331711552925566,-2.505109619272373,0.012241344764872084,0.12998309553393764
BBS4,17.190092,-0.053717136726547834,0.21828914055605816,-0.6415178876063014,0.5211862629655795,0.8099809063267098
BBS5,13.172485,-0.070935085725705,0.2501739548928615,-0.9985984010626584,0.3179892750300136,0.673755212763806
BBS7,10.180112,0.08888004140166789,0.29475521321130194,1.3342940485891617,0.18210750728831404,0.5334194504358192
BBS9,18.69632,-0.015894856185588984,0.24019148464050083,-0.28329107460464525,0.7769537186070499,0.9250676905040549
BBX,238.99158,-0.22557605853435328,0.16744638618110844,-1.9752935518157677,0.048234844578186074,0.28051908667966163
BCAM,30.733747,0.056876072266699065,0.24679290465974474,0.8023775287058907,0.42233460768572284,0.7481272790972971
BCAP29,77.39529,-0.03087171114749888,0.20205716799815718,-0.3784667854502423,0.7050838633717891,0.8964083912335782
BCAP31,169.21939,0.12847918169558945,0.12843727517711703,1.3712263915997298,0.17030439351155469,0.5183350450076742
BCAS2,239.31255,-0.17882798573122025,0.27643577026949095,-1.7161304141727938,0.08613817572387557,0.37757523091823514
BCAS3,27.713976,-0.04163827213307411,0.21985122397219828,-0.5424786563784187,0.5874888069668976,0.8416035965442644
BCAS4,40.34849,0.03913670707465431,0.20970964749958254,0.46921187073355913,0.6389182012748902,0.8688686359731452
BCAT2,14.585556,0.03119292654930425,0.2569826237515648,0.5442135047780616,0.5862945596707967,0.8411665776829326
BCCIP,71.91045,0.10476866880646973,0.18865329297506914,1.0675449389084732,0.28572583211716185,0.6422465701338552
BCDIN3D,147.47055,-0.122635572503021,0.16374142872396905,-1.226573447554643,0.21998295410273883,0.5790318889553429
BCKDHB,24.068192,0.023414432194669006,0.21785968429628194,0.2938005086231405,0.7689103464055111,0.9224592547248336
BCKDK,15.357378,0.13476958410284287,0.3749485239192022,2.176324781346431,0.029530983799431972,0.21837957416364326
BCL10,77.27801,0.004564384714539331,0.21084555364727325,0.05157560362773785,0.958866858945816,0.9870988722355318
BCL11A,15.990426,0.01998038426240959,0.25937256983776646,0.3594292910586311,0.7192739656383036,0.9015616582067197
BCL11B,707.6476,-0.028178179993575723,0.20315034552348668,-0.3475771810361075,0.7281577458818372,0.9061479913473329
BCL2,259.55658,0.03652929073569831,0.188800204445382,0.4154846916204616,0.6777871193942215,0.8837863212721798
BCL2A1,37.843933,-0.16917137361096102,0.26170525350023527,-1.634492372117319,0.10215550660641648,0.41011967659967974
BCL2L1,35.18191,0.08288490712393869,0.21652763599922614,0.9284914219464758,0.35315271539382254,0.699834636894526
BCL2L11,39.246677,-0.027198283181972403,0.219503437027096,-0.3601103448417436,0.7187646169899936,0.9013958180935648
BCL2L12,24.077555,0.0892881815588373,0.2729039475583091,1.2331128161629792,0.21753367652755573,0.5776845691913002
BCL2L13,35.889248,-0.14426950408889636,0.4549639362129448,0.8969721872061448,0.36973375830873767,0.7117677916836981
BCL2L14,9.404684,-0.05549911725320422,0.25113652497421485,-1.152363407174374,0.24917177131250612,0.6113309201532209
BCL2L15,93.7217,-0.1039952169463258,0.21850920103501287,-1.1233478934430254,0.26128977054596547,0.6247553713372069
BCL2L2-PABPN1,118.28512,0.03888505474578898,0.19681539437167303,0.45165897462341315,0.651514677358101,0.8737803496054128
BCL3,60.71879,-0.05217703470831548,0.2306489341168152,-0.7350335187064402,0.46231908080369166,0.775395375010583
BCL6,40.863655,0.001883189451489428,0.2529785804291672,0.03243226442768282,0.974127332722606,0.9910643281720141
BCL7B,96.9755,0.06699765299584978,0.20834068732460703,0.7610158229568095,0.4466476164054184,0.7639789779174478
BCL7C,126.72046,0.07290535549363297,0.11099595066455414,0.8629488189454789,0.38816560761277563,0.7250495984237197
BCL9L,165.91194,-0.04841949229526163,0.2139949570178704,-0.6067365133440654,0.5440257863355208,0.823567240342796
BCLAF1,689.5952,-0.24369523399118287,0.27448891617468274,-1.92378117732045,0.0543820177356269,0.29727820469352556
BCLAF3,60.054104,-0.14426950408889636,0.45496393132237123,-1.338478883351337,0.18074037948191646,0.5308451563332833
BCO2,20.70206,0.00843813092748874,0.2206438296196131,0.10823626867836968,0.9138082756933592,0.9745162466617504
BCOR,27.088017,-0.049158873832736844,0.22649407351556283,-0.6458871473805359,0.5183524438216022,0.8085093298737238
BCR,48.055695,-0.006448960117050316,0.18997528209247025,-0.07620620551199259,0.9392550457637231,0.9821973143746419
BCS1L,11.09659,0.09886630483796992,0.3021838777309902,1.4475854094359586,0.14773303412663738,0.48819209816473175
BDH1,11.187172,0.08235377622819605,0.2830348305042453,1.196278404183783,0.23158793336163386,0.5932383350325847
BDH1-1,12.508181,-0.06811683806498166,0.25149928187136317,-0.9938273574823562,0.3203069248200274,0.6752065113467141
BDH2,20.120056,0.05790506193283543,0.24621523628387654,0.7777824462510715,0.4366972780570335,0.7596576187665481
BDP1,44.20346,0.0069605748250415895,0.2297720878333728,0.09824335500456559,0.9217390566393557,0.9781375304292409
BDP1-1,46.050396,0.019288092038538443,0.23244996100232168,0.27331373280506244,0.7846120598237382,0.9273822233673125
BDP1-2,93.41423,-0.6605074132063482,0.3014691399959734,-3.04294365291492,0.0023427619612338855,0.04826001871228164
BECN1,90.98281,-0.13297149320149698,0.17393868024793105,-1.3027274227511578,0.19266783639408047,0.5463743362889179
BEND7,320.25418,-0.06389522847949425,0.18866987225022352,-0.7085143379187968,0.47862591152520495,0.7865366362029618
BEST1,20.811222,-0.143756388988681,0.2337772756256505,-1.4326115873428003,0.15196886846897167,0.49366580841655744
BET1,25.074066,0.0983359969247603,0.2987019069519578,1.4801958979954262,0.13882097482779962,0.47298943440030955
BET1L,37.895607,-0.2645026475212386,0.18015206963310626,-2.180687601925953,0.029206530680574307,0.217087970187183
BEX2,92.24903,0.12370631676866675,0.23210638356229402,1.2992144459942985,0.1938703452341204,0.5480616170894477
BEX3,44.3242,0.3837401766644008,0.3618889389181923,2.3559313401311086,0.018476332385643602,0.16747797456882169
BEX4,107.26374,-0.07073237353083325,0.19662314842679254,-0.7842125559727294,0.4329153988562653,0.7557739254116402
BEX5,20.97281,0.08487960041404746,0.24023666049254302,1.0080885340631833,0.31341196158086837,0.6685864846680025
BFAR-1,70.72654,0.048197312330430016,0.1485905935710707,0.5228873887003475,0.6010526212454026,0.8509596702965523
BHLHE40,173.64879,-0.050313607905703724,0.24459927887504002,-1.0331281600617177,0.30154392665035556,0.6576956823985747
BHMT2,11.187766,0.08245997310322566,0.24939951480976627,0.9754342037363648,0.329344924237818,0.6820571443513892
BICD1,18.142487,0.021892970168953987,0.24439533422333384,0.3318024574618053,0.7400384285267589,0.9118815733865546
BICD2,30.053421,-0.48810208508088293,0.3447421332149743,-2.5450456075744166,0.010926346628290807,0.1218441328845632
BICDL1,112.23394,-0.039400800798541004,0.23593335975155583,-0.6092108542448558,0.5423846866709658,0.8228685011660696
BICRA,17.499926,-0.22733823687623125,0.3682187164258128,-2.09201367431467,0.03643729248455655,0.2422382607292946
BICRAL,40.75192,-0.13728173672837563,0.20745802052729204,-1.3411990221690064,0.17985584378000463,0.5298923868558121
BID,74.74797,-0.02865954145222354,0.20041005359521008,-0.34709692980724144,0.7285184999535251,0.9062783780211764
BIN1,215.08586,0.07702243270048872,0.17206213228761233,0.8110731325592195,0.4173236740038089,0.7457635309160702
BIN2,333.79172,-0.1310195932302325,0.10233033089917594,-1.5712485743778941,0.11612492121391164,0.4343990334365012
BIN3,44.854797,-0.02486273619513502,0.21139191821736528,-0.316107983359353,0.7519205473633216,0.9172911063812232
BIRC2,150.4362,-0.09182212122540345,0.18752444493966663,-0.9589943191073488,0.33756160706924376,0.6898254081325603
BIRC3,430.0007,-0.09883631854628497,0.25670309197397767,-1.3654940853191682,0.17209781082361697,0.5198402959159821
BIRC5,281.94684,0.5703602113113301,0.28810487207728,2.9115488590062206,0.003596416561057506,0.061452070171370124
BIRC6,202.08664,-0.046122000477372055,0.09663203211160167,-0.5848568845184925,0.5586439514517794,0.8295329610477465
BIVM,14.961461,0.014782510899412423,0.24759258269956919,0.2315373104389272,0.8168974032517473,0.9412727691548758
BIVM-ERCC5,8.569582,0.05961971282202333,0.29130400695075825,1.0967068799948707,0.27276954793898245,0.6346062241546506
BLCAP,50.243084,-0.1662275609859608,0.21310136369852944,-1.537977211021501,0.12405418693420721,0.44823189904075006
BLM,72.65369,0.20208978613874315,0.2869001783138144,1.8411524260976724,0.06559922475848064,0.32653290634579957
BLMH,49.80673,0.0633319795501006,0.19758870820365226,0.7014729599526891,0.48300790376643654,0.7887797116358063
BLOC1S1,181.7699,0.4255804444327593,0.15933042189422997,3.2655400512444817,0.0010925555365290979,0.02907706627396878
BLOC1S2,124.17382,0.166639908926912,0.25226801799721915,1.601433960282341,0.10928083601433208,0.4222619427767952
BLOC1S4,81.56157,0.10431226600580262,0.19836549124975472,1.074016516629894,0.28281527896353753,0.6407996750305192
BLOC1S5,25.402266,-0.0318803348898764,0.23422809505844028,-0.46727605912303655,0.6403023827823549,0.8692335977677778
BLOC1S5-TXNDC5,9.074942,0.14584368590967667,0.3783335688084875,2.066429325999833,0.03878795926213199,0.25030417041488856
BLOC1S6,946.604,-0.2601696233735212,0.08640362010287844,-3.333713751357604,0.0008569479886347453,0.024670780439816048
BLOC1S6P1,8.923884,0.09228029471820275,0.3453954324918879,1.7784069136198843,0.0753370480244702,0.3518659433315246
BLTP1,339.02563,0.01630174778954965,0.14539836901680786,0.17429332350721943,0.861634946009342,0.9586259219083076
BLTP2,45.436802,-0.05482468068919898,0.20735326414663408,-0.644537299768234,0.5192270784062626,0.8088883387764537
BLTP3A,14.567557,-0.08861933265206826,0.25782806683331666,-1.2188183507695127,0.2229131448832694,0.5827998787063497
BLTP3B,34.200047,-0.09791097599192193,0.22689627299822562,-1.105723437350482,0.2688462423998349,0.6322291521836569
BLVRA,47.587383,0.17072422831535447,0.24311601173697092,1.588889559331236,0.11208532875385854,0.42692530417739827
BLVRB,25.127657,0.1069353692269626,0.2682724258151977,1.3120038421097597,0.1895188381984515,0.5434915704105127
BLZF1,21.342823,-0.0026810606263157006,0.23897243800958154,-0.04400740826000738,0.9648984986525986,0.9878049414177074
BMAL1,80.27434,-0.1521741744189608,0.2356674647352642,-1.482415943642839,0.13822965424381123,0.47243781912723365
BMI1,44.97224,-0.2098620806139859,0.2219735043366959,-1.7813509614262364,0.07485513404491588,0.35055919211133874
BMP7,219.04628,-0.26012285183329414,0.22315497996229525,-2.02701609350121,0.042660766847684564,0.2629904856735815
BMPR1A,65.82,-0.4041118009467644,0.31159747433822993,-2.3912428444503773,0.01679144228296856,0.15770906441020432
